WigleWifi-1.4,appRelease=2.26,model=HTC U11,release=7.1.1,device=htc_ocndugl,display=NMF26X release-keys,board=msm8998,brand=htc
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-11-05 13:46:20,11,-66,32.10374926,35.20692847,671.3824462890625,5.360000133514404,WIFI
42501_7211_3084804,Partner,UNKNOWN;il,2017-11-05 13:46:20,0,-113,32.10374926,35.20692847,671.3824462890625,5.360000133514404,GSM
ec:8c:a2:89:8c:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:22,48,-79,32.10372943,35.20694016,671.0782470703125,4.288000106811523,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS],2017-11-05 13:46:24,44,-88,32.10371058,35.20695991,671.007568359375,4.288000106811523,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-05 13:46:26,1,-63,32.10369409,35.20697806,672.188720703125,4.288000106811523,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-11-05 13:46:26,1,-61,32.10369409,35.20697806,672.188720703125,4.288000106811523,WIFI
a0:8c:fd:0a:14:5b,DIRECT-F1-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:28,6,-64,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS],2017-11-05 13:46:28,11,-48,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-05 13:46:28,1,-56,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:09:84:fc,Ariel_University,[ESS],2017-11-05 13:46:28,36,-84,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:28,48,-72,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-11-05 13:46:28,11,-70,32.10367638,35.20699932,672.346923828125,4.288000106811523,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS],2017-11-05 13:46:30,1,-59,32.10366606,35.20700991,671.8450927734375,5.360000133514404,WIFI
ec:8c:a2:09:84:fc,Ariel_University,[ESS],2017-11-05 13:46:30,36,-73,32.10366606,35.20700991,671.8450927734375,5.360000133514404,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-11-05 13:46:30,1,-64,32.10366606,35.20700991,671.8450927734375,5.360000133514404,WIFI
ec:8c:a2:88:96:47,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:30,44,-84,32.10366606,35.20700991,671.8450927734375,5.360000133514404,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-11-05 13:46:30,44,-90,32.10366606,35.20700991,671.8450927734375,5.360000133514404,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-05 13:46:33,48,-70,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-05 13:46:33,1,-51,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS],2017-11-05 13:46:33,44,-79,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
ec:8c:a2:89:84:f7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:33,36,-79,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS],2017-11-05 13:46:33,36,-87,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
1c:b9:c4:16:28:8c,Ariel_University,[ESS],2017-11-05 13:46:33,44,-88,32.10366276,35.20704302,673.169921875,5.360000133514404,WIFI
3c:52:82:ef:d4:1e,DIRECT-1D-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS][P2P],2017-11-05 13:46:35,6,-72,32.10366346,35.20706653,673.94921875,4.288000106811523,WIFI
14:ae:db:46:62:2d,Nadav,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:35,6,-77,32.10366346,35.20706653,673.94921875,4.288000106811523,WIFI
ec:8c:a2:89:8c:a7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:35,36,-85,32.10366346,35.20706653,673.94921875,4.288000106811523,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-11-05 13:46:35,11,-72,32.10366346,35.20706653,673.94921875,4.288000106811523,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-11-05 13:46:35,44,-88,32.10366346,35.20706653,673.94921875,4.288000106811523,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-05 13:46:37,1,-43,32.10366293,35.2070858,673.8505859375,4.288000106811523,WIFI
ec:8c:a2:09:8c:ac,Ariel_University,[ESS],2017-11-05 13:46:37,36,-81,32.10366293,35.2070858,673.8505859375,4.288000106811523,WIFI
ec:8c:a2:09:8c:a8,Ariel_University,[ESS],2017-11-05 13:46:37,11,-72,32.10366293,35.2070858,673.8505859375,4.288000106811523,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS],2017-11-05 13:46:37,1,-75,32.10366293,35.2070858,673.8505859375,4.288000106811523,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-11-05 13:46:39,44,-85,32.10366024,35.20710134,670.381591796875,4.288000106811523,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-11-05 13:46:41,11,-61,32.10365993,35.20711887,671.26513671875,4.288000106811523,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-11-05 13:46:41,6,-73,32.10365993,35.20711887,671.26513671875,4.288000106811523,WIFI
ec:8c:a2:08:ab:dc,Ariel_University,[ESS],2017-11-05 13:46:41,36,-84,32.10365993,35.20711887,671.26513671875,4.288000106811523,WIFI
ec:8c:a2:08:f3:88,Ariel_University,[ESS],2017-11-05 13:46:41,6,-85,32.10365993,35.20711887,671.26513671875,4.288000106811523,WIFI
48:27:ea:ae:21:58,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:43,1,-81,32.10365237,35.2071497,669.1510009765625,5.360000133514404,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS],2017-11-05 13:46:43,1,-76,32.10365237,35.2071497,669.1510009765625,5.360000133514404,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-11-05 13:46:45,11,-55,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-11-05 13:46:45,11,-65,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
00:27:19:14:04:78,AUC,[ESS],2017-11-05 13:46:45,6,-73,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-11-05 13:46:45,1,-76,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
ec:8c:a2:09:86:4c,Ariel_University,[ESS],2017-11-05 13:46:45,44,-87,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
ec:8c:a2:0a:08:2c,Ariel_University,[ESS],2017-11-05 13:46:45,36,-88,32.10364104,35.20716941,673.8017578125,5.360000133514404,WIFI
ec:8c:a2:88:ab:d7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:47,36,-83,32.10362636,35.20717855,676.894287109375,5.360000133514404,WIFI
1c:b9:c4:96:28:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:47,44,-88,32.10362636,35.20717855,676.894287109375,5.360000133514404,WIFI
1c:b9:c4:15:36:7c,Ariel_University,[ESS],2017-11-05 13:46:47,36,-90,32.10362636,35.20717855,676.894287109375,5.360000133514404,WIFI
a0:ab:1b:62:93:bc,Levin,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:49,8,-80,32.10361381,35.20719288,676.237548828125,6.432000160217285,WIFI
ec:8c:a2:0a:11:98,Ariel_University,[ESS],2017-11-05 13:46:49,11,-76,32.10361381,35.20719288,676.237548828125,6.432000160217285,WIFI
ec:8c:a2:08:99:6c,Ariel_University,[ESS],2017-11-05 13:46:49,36,-86,32.10361381,35.20719288,676.237548828125,6.432000160217285,WIFI
ec:8c:a2:08:ab:dc,Ariel_University,[ESS],2017-11-05 13:46:51,36,-79,32.10361159,35.20721726,678.29248046875,6.432000160217285,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS],2017-11-05 13:46:51,1,-69,32.10361159,35.20721726,678.29248046875,6.432000160217285,WIFI
ec:8c:a2:88:77:47,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:51,44,-83,32.10361159,35.20721726,678.29248046875,6.432000160217285,WIFI
ec:8c:a2:09:86:48,Ariel_University,[ESS],2017-11-05 13:46:51,11,-75,32.10361159,35.20721726,678.29248046875,6.432000160217285,WIFI
ec:8c:a2:09:f2:b8,Ariel_University,[ESS],2017-11-05 13:46:51,1,-77,32.10361159,35.20721726,678.29248046875,6.432000160217285,WIFI
1c:b9:c4:16:28:8c,Ariel_University,[ESS],2017-11-05 13:46:53,44,-81,32.10360326,35.20725018,679.40966796875,6.432000160217285,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-11-05 13:46:53,6,-60,32.10360326,35.20725018,679.40966796875,6.432000160217285,WIFI
1c:b9:c4:96:28:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:53,44,-82,32.10360326,35.20725018,679.40966796875,6.432000160217285,WIFI
ec:8c:a2:89:8e:d7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:53,44,-86,32.10360326,35.20725018,679.40966796875,6.432000160217285,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS],2017-11-05 13:46:53,11,-71,32.10360326,35.20725018,679.40966796875,6.432000160217285,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-11-05 13:46:55,44,-83,32.10359421,35.20727147,679.9754638671875,7.504000186920166,WIFI
ec:8c:a2:0a:08:28,Ariel_University,[ESS],2017-11-05 13:46:55,6,-74,32.10359421,35.20727147,679.9754638671875,7.504000186920166,WIFI
ec:8c:a2:0a:11:9c,Ariel_University,[ESS],2017-11-05 13:46:55,44,-84,32.10359421,35.20727147,679.9754638671875,7.504000186920166,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS],2017-11-05 13:46:55,40,-91,32.10359421,35.20727147,679.9754638671875,7.504000186920166,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-11-05 13:46:57,11,-65,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:0a:11:98,Ariel_University,[ESS],2017-11-05 13:46:57,11,-69,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
1c:b9:c4:95:36:77,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:57,36,-87,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:09:89:e8,Ariel_University,[ESS],2017-11-05 13:46:57,6,-70,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:09:89:ec,Ariel_University,[ESS],2017-11-05 13:46:57,36,-89,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS],2017-11-05 13:46:57,36,-89,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:09:f2:bc,Ariel_University,[ESS],2017-11-05 13:46:57,36,-89,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:09:0c:cc,Ariel_University,[ESS],2017-11-05 13:46:57,44,-91,32.10357999,35.20728047,680.05859375,7.504000186920166,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS],2017-11-05 13:46:59,1,-70,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:0a:08:28,Ariel_University,[ESS],2017-11-05 13:46:59,6,-69,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS],2017-11-05 13:46:59,40,-86,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:8a:11:97,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:59,44,-86,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:89:86:d7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:46:59,40,-87,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-11-05 13:46:59,1,-68,32.10357334,35.20727755,680.76171875,7.504000186920166,WIFI
ec:8c:a2:0a:08:2c,Ariel_University,[ESS],2017-11-05 13:47:02,36,-78,32.10357632,35.20728583,682.51953125,7.504000186920166,WIFI
ec:8c:a2:08:d7:6c,Ariel_University,[ESS],2017-11-05 13:47:02,36,-84,32.10357632,35.20728583,682.51953125,7.504000186920166,WIFI
30:e1:71:0d:e0:71,DIRECT-70-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:02,6,-75,32.10357632,35.20728583,682.51953125,7.504000186920166,WIFI
ec:8c:a2:09:89:ec,Ariel_University,[ESS],2017-11-05 13:47:04,36,-80,32.10356745,35.20731623,679.0264892578125,6.432000160217285,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-11-05 13:47:05,44,-73,32.10356288,35.20733872,680.423095703125,6.432000160217285,WIFI
48:27:ea:ae:21:58,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:08,1,-72,32.10354188,35.20738533,679.4576416015625,5.360000133514404,WIFI
ec:8c:a2:89:8e:d7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:08,44,-81,32.10354188,35.20738533,679.4576416015625,5.360000133514404,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:47:16,9,-71,32.1035097,35.2074939,679.678466796875,3.2160000801086426,WIFI
00:1a:dd:f4:e4:04,,[ESS],2017-11-05 13:47:18,11,-77,32.10350758,35.20753339,680.16259765625,3.2160000801086426,WIFI
00:1a:dd:f4:e4:05,Afikim_Wifi,[ESS],2017-11-05 13:47:18,11,-78,32.10350758,35.20753339,680.16259765625,3.2160000801086426,WIFI
ec:8c:a2:09:03:3c,Ariel_University,[ESS],2017-11-05 13:47:18,44,-91,32.10350758,35.20753339,680.16259765625,3.2160000801086426,WIFI
ec:8c:a2:0a:08:b8,Ariel_University,[ESS],2017-11-05 13:47:18,6,-85,32.10350758,35.20753339,680.16259765625,3.2160000801086426,WIFI
00:1a:dd:f4:e4:05,Afikim_Wifi,[ESS],2017-11-05 13:47:20,11,-72,32.10350931,35.20756883,680.3583984375,4.288000106811523,WIFI
00:1a:dd:f4:e4:04,,[ESS],2017-11-05 13:47:22,11,-63,32.10351848,35.20758511,680.37109375,3.2160000801086426,WIFI
00:1a:dd:f4:e4:05,Afikim_Wifi,[ESS],2017-11-05 13:47:22,11,-63,32.10351848,35.20758511,680.37109375,3.2160000801086426,WIFI
ec:8c:a2:08:a9:3c,Ariel_University,[ESS],2017-11-05 13:47:22,36,-89,32.10351848,35.20758511,680.37109375,3.2160000801086426,WIFI
ec:8c:a2:09:0c:c8,Ariel_University,[ESS],2017-11-05 13:47:25,1,-80,32.10351746,35.20760321,681.174072265625,3.2160000801086426,WIFI
48:27:ea:ae:21:58,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:28,1,-64,32.10349504,35.20762958,682.802978515625,3.2160000801086426,WIFI
ec:8c:a2:8a:08:b7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:28,52,-86,32.10349504,35.20762958,682.802978515625,3.2160000801086426,WIFI
ec:8c:a2:0a:08:bc,Ariel_University,[ESS],2017-11-05 13:47:28,52,-87,32.10349504,35.20762958,682.802978515625,3.2160000801086426,WIFI
00:25:86:cb:fd:f8,,[ESS],2017-11-05 13:47:30,9,-63,32.10348301,35.20763469,682.4571533203125,3.2160000801086426,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:30,48,-67,32.10348301,35.20763469,682.4571533203125,3.2160000801086426,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-11-05 13:47:30,6,-78,32.10348301,35.20763469,682.4571533203125,3.2160000801086426,WIFI
ec:8c:a2:08:90:c8,Ariel_University,[ESS],2017-11-05 13:47:30,11,-81,32.10348301,35.20763469,682.4571533203125,3.2160000801086426,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-11-05 13:47:30,1,-84,32.10348301,35.20763469,682.4571533203125,3.2160000801086426,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-05 13:47:32,48,-64,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
00:1a:dd:f4:e4:05,Afikim_Wifi,[ESS],2017-11-05 13:47:32,11,-58,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
ec:8c:a2:09:0c:cc,Ariel_University,[ESS],2017-11-05 13:47:32,44,-85,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
ec:8c:a2:08:90:c8,Ariel_University,[ESS],2017-11-05 13:47:32,11,-73,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
ec:8c:a2:89:0c:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:32,44,-85,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
ec:8c:a2:08:90:cc,Ariel_University,[ESS],2017-11-05 13:47:32,36,-88,32.10348246,35.20762946,684.955322265625,3.2160000801086426,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-05 13:47:35,5,-81,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-11-05 13:47:35,1,-79,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:88:94:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:35,40,-86,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:78:3c,Ariel_University,[ESS],2017-11-05 13:47:35,56,-85,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:a9:28,Ariel_University,[ESS],2017-11-05 13:47:35,11,-78,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:0a:08:b8,Ariel_University,[ESS],2017-11-05 13:47:35,6,-78,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:7b:8c,Ariel_University,[ESS],2017-11-05 13:47:35,52,-87,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-05 13:47:35,40,-89,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:08:a9:38,Ariel_University,[ESS],2017-11-05 13:47:35,6,-82,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-11-05 13:47:35,2,-83,32.10347753,35.20766958,688.7802734375,3.2160000801086426,WIFI
ec:8c:a2:88:7a:17,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:37,48,-60,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:08:90:cc,Ariel_University,[ESS],2017-11-05 13:47:37,36,-83,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:88:7b:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:37,52,-85,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
d4:61:2e:1b:39:b7,HUAWEI_RIO_3C26,[WPA2-PSK-CCMP][WPS][ESS],2017-11-05 13:47:37,6,-87,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:09:8c:38,Ariel_University,[ESS],2017-11-05 13:47:37,1,-76,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:08:7b:88,Ariel_University,[ESS],2017-11-05 13:47:37,11,-77,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:09:8c:3c,Ariel_University,[ESS],2017-11-05 13:47:37,44,-87,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-11-05 13:47:37,44,-91,32.10347843,35.2077015,690.0738525390625,3.2160000801086426,WIFI
ec:8c:a2:88:7b:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:39,52,-80,32.10348209,35.2077075,691.546630859375,3.2160000801086426,WIFI
1c:b9:c4:16:d2:8c,Ariel_University,[ESS],2017-11-05 13:47:39,44,-80,32.10348209,35.2077075,691.546630859375,3.2160000801086426,WIFI
ec:8c:a2:88:90:c7,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:39,36,-83,32.10348209,35.2077075,691.546630859375,3.2160000801086426,WIFI
00:27:22:f3:bb:3a,,[ESS],2017-11-05 13:47:39,6,-70,32.10348209,35.2077075,691.546630859375,3.2160000801086426,WIFI
1c:b9:c4:16:f4:7c,Ariel_University,[ESS],2017-11-05 13:47:39,36,-86,32.10348209,35.2077075,691.546630859375,3.2160000801086426,WIFI
00:1a:dd:f4:e4:04,,[ESS],2017-11-05 13:47:41,11,-49,32.10348202,35.20771478,691.2392578125,3.2160000801086426,WIFI
ec:8c:a2:08:7b:8c,Ariel_University,[ESS],2017-11-05 13:47:41,52,-82,32.10348202,35.20771478,691.2392578125,3.2160000801086426,WIFI
1c:b9:c4:96:d2:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:41,44,-85,32.10348202,35.20771478,691.2392578125,3.2160000801086426,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-05 13:47:41,40,-90,32.10348202,35.20771478,691.2392578125,3.2160000801086426,WIFI
ec:8c:a2:09:03:3c,Ariel_University,[ESS],2017-11-05 13:47:44,44,-84,32.10347342,35.20775976,689.884765625,3.2160000801086426,WIFI
1c:b9:c4:96:d2:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:44,44,-79,32.10347342,35.20775976,689.884765625,3.2160000801086426,WIFI
ec:8c:a2:09:03:3c,Ariel_University,[ESS],2017-11-05 13:47:46,44,-78,32.10348478,35.20777803,692.4259033203125,4.288000106811523,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-05 13:47:46,40,-80,32.10348478,35.20777803,692.4259033203125,4.288000106811523,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-11-05 13:47:46,11,-85,32.10348478,35.20777803,692.4259033203125,4.288000106811523,WIFI
00:21:04:4c:2a:a2,Yan,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-05 13:47:48,6,-89,32.10349559,35.20780261,692.797119140625,3.2160000801086426,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-11-05 13:47:48,1,-79,32.10349559,35.20780261,692.797119140625,3.2160000801086426,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-11-05 13:47:48,1,-83,32.10349559,35.20780261,692.797119140625,3.2160000801086426,WIFI
ec:8c:a2:08:7b:8c,Ariel_University,[ESS],2017-11-05 13:47:50,52,-77,32.10349302,35.20781474,691.92333984375,3.2160000801086426,WIFI
ec:8c:a2:88:a9:27,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:50,44,-78,32.10349302,35.20781474,691.92333984375,3.2160000801086426,WIFI
ec:8c:a2:89:03:37,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:50,44,-81,32.10349302,35.20781474,691.92333984375,3.2160000801086426,WIFI
10:5a:f7:00:d9:06,Raul_5,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:50,52,-92,32.10349302,35.20781474,691.92333984375,3.2160000801086426,WIFI
ec:8c:a2:08:a9:2c,Ariel_University,[ESS],2017-11-05 13:47:50,44,-85,32.10349302,35.20781474,691.92333984375,3.2160000801086426,WIFI
42501_7211_3084803,Partner,UNKNOWN;il,2017-11-05 13:47:50,0,-113,32.10349302,35.20781474,691.92333984375,3.2160000801086426,GSM
ec:8c:a2:88:7b:87,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:52,52,-75,32.10348096,35.20783196,694.216064453125,3.2160000801086426,WIFI
ec:8c:a2:08:a9:3c,Ariel_University,[ESS],2017-11-05 13:47:52,36,-79,32.10348096,35.20783196,694.216064453125,3.2160000801086426,WIFI
ec:8c:a2:08:a9:2c,Ariel_University,[ESS],2017-11-05 13:47:52,44,-77,32.10348096,35.20783196,694.216064453125,3.2160000801086426,WIFI
00:27:22:f3:bb:86,,[ESS],2017-11-05 13:47:52,6,-86,32.10348096,35.20783196,694.216064453125,3.2160000801086426,WIFI
ec:8c:a2:08:a9:28,Ariel_University,[ESS],2017-11-05 13:47:54,11,-70,32.10346531,35.20783293,690.8125,3.2160000801086426,WIFI
ec:8c:a2:88:78:37,,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:54,56,-86,32.10346531,35.20783293,690.8125,3.2160000801086426,WIFI
d8:fe:e3:03:5a:31,Moria,[WPA2-PSK-CCMP][ESS],2017-11-05 13:47:54,6,-85,32.10346531,35.20783293,690.8125,3.2160000801086426,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-11-05 13:47:56,11,-74,32.10346422,35.20783417,691.5859375,3.2160000801086426,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-11-05 13:47:56,1,-64,32.10346422,35.20783417,691.5859375,3.2160000801086426,WIFI
ec:8c:a2:09:86:d8,Ariel_University,[ESS],2017-11-05 13:47:56,6,-88,32.10346422,35.20783417,691.5859375,3.2160000801086426,WIFI
ec:8c:a2:09:0c:c8,Ariel_University,[ESS],2017-11-05 13:47:58,1,-75,32.10346905,35.20786346,690.9420166015625,3.2160000801086426,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-11-05 13:48:06,1,-69,32.10350132,35.20793289,690.81396484375,3.2160000801086426,WIFI
ec:08:6b:39:95:c8,Salon,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:06,9,-80,32.10350132,35.20793289,690.81396484375,3.2160000801086426,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-11-05 13:48:11,1,-73,32.10350316,35.20798214,690.021240234375,3.2160000801086426,WIFI
ec:8c:a2:09:0c:cc,Ariel_University,[ESS],2017-11-05 13:48:13,44,-77,32.10349921,35.20798561,690.68701171875,3.2160000801086426,WIFI
14:ae:db:cf:86:f5,Biren2809,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-05 13:48:13,11,-79,32.10349921,35.20798561,690.68701171875,3.2160000801086426,WIFI
10:be:f5:39:8f:f2,LARISA,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:13,9,-80,32.10349921,35.20798561,690.68701171875,3.2160000801086426,WIFI
d0:0f:6d:c0:fe:7f,natali,[WPA2-PSK-CCMP][ESS],2017-11-05 13:48:16,9,-79,32.10348521,35.20803308,690.081787109375,3.2160000801086426,WIFI
00:27:22:f3:bb:3a,,[ESS],2017-11-05 13:48:18,6,-62,32.10348024,35.20804707,689.331298828125,3.2160000801086426,WIFI
